0	29.74666667	0.541053241
1	29.79333333	0.54181713
2	29.84	0.542569444
3	29.88666667	0.543310185
4	29.93333333	0.544050926
5	29.98	0.544768519
6	30.02666667	0.545486111
7	30.07333333	0.54619213
8	30.12	0.546898148
9	30.16666667	0.547581019
10	30.21333333	0.548263889
11	30.26	0.548923611
12	30.30666667	0.549583333
13	30.35333333	0.550219907
14	30.4	0.550856481
15	30.38387097	0.551481481
16	30.36774194	0.552083333
17	30.3516129	0.552673611
18	30.33548387	0.553263889
19	30.31935484	0.553831019
20	30.30322581	0.554386574
21	30.28709677	0.554918981
22	30.27096774	0.555451389
23	30.25483871	0.555960648
24	30.23870968	0.556458333
25	30.22258065	0.55693287
26	30.20645161	0.557407407
27	30.19032258	0.557858796
28	30.17419355	0.558287037
29	30.15806452	0.558703704
30	30.14193548	0.559108796
31	30.12580645	0.559490741
32	30.10967742	0.559861111
33	30.09354839	0.560208333
34	30.07741935	0.560543981
35	30.06129032	0.560856481
36	30.04516129	0.561157407
37	30.02903226	0.561435185
38	30.01290323	0.561689815
39	29.99677419	0.56193287
40	29.98064516	0.562152778
41	29.96451613	0.562361111
42	29.9483871	0.562546296
43	29.93225806	0.562708333
44	29.91612903	0.562858796
45	29.9	0.562986111
46	29.89166667	0.563090278
47	29.88333333	0.56318287
48	29.875	0.563252315
49	29.86666667	0.563298611
50	29.85833333	0.563321759
51	29.85	0.563333333
52	29.84166667	0.563321759
53	29.83333333	0.563287037
54	29.825	0.563240741
55	29.81666667	0.563171296
56	29.80833333	0.563078704
57	29.8	0.562974537
58	29.79166667	0.562847222
59	29.78333333	0.562696759
60	29.775	0.562534722
61	29.76666667	0.562337963
62	29.75833333	0.562141204
63	29.75	0.561909722
64	29.74166667	0.561666667
65	29.73333333	0.561412037
66	29.725	0.561134259
67	29.71666667	0.560833333
68	29.70833333	0.560520833
69	29.7	0.560185185
70	29.69166667	0.559837963
71	29.68333333	0.559467593
72	29.675	0.559085648
73	29.66666667	0.55869213
74	29.65833333	0.558275463
75	29.65	0.557835648
76	29.64516129	0.557384259
77	29.64032258	0.556921296
78	29.63548387	0.556446759
79	29.63064516	0.555949074
80	29.62580645	0.555439815
81	29.62096774	0.554918981
82	29.61612903	0.554386574
83	29.61129032	0.553831019
84	29.60645161	0.553275463
85	29.6016129	0.552696759
86	29.59677419	0.552106481
87	29.59193548	0.55150463
88	29.58709677	0.550891204
89	29.58225806	0.550266204
90	29.57741935	0.54962963
91	29.57258065	0.548981481
92	29.56774194	0.548321759
93	29.56290323	0.547662037
94	29.55806452	0.546979167
95	29.55322581	0.546284722
96	29.5483871	0.545590278
97	29.54354839	0.544884259
98	29.53870968	0.544166667
99	29.53387097	0.5434375
100	29.52903226	0.542696759
101	29.52419355	0.541956019
102	29.51935484	0.541203704
103	29.51451613	0.540451389
104	29.50967742	0.539675926
105	29.50483871	0.538912037
106	29.5	0.538125
107	29.50322581	0.537337963
108	29.50645161	0.536550926
109	29.50967742	0.535752315
110	29.51290323	0.53494213
111	29.51612903	0.534131944
112	29.51935484	0.533321759
113	29.52258065	0.5325
114	29.52580645	0.531666667
115	29.52903226	0.530844907
116	29.53225806	0.53
117	29.53548387	0.529166667
118	29.53870968	0.528321759
119	29.54193548	0.527476852
120	29.54516129	0.52662037
121	29.5483871	0.525763889
122	29.5516129	0.524907407
123	29.55483871	0.524039352
124	29.55806452	0.523171296
125	29.56129032	0.522303241
126	29.56451613	0.521435185
127	29.56774194	0.520555556
128	29.57096774	0.519675926
129	29.57419355	0.518796296
130	29.57741935	0.517916667
131	29.58064516	0.517037037
132	29.58387097	0.516145833
133	29.58709677	0.51525463
134	29.59032258	0.514375
135	29.59354839	0.513483796
136	29.59677419	0.512592593
137	29.6	0.511689815
138	29.57833333	0.510798611
139	29.55666667	0.509907407
140	29.535	0.509016204
141	29.51333333	0.508113426
142	29.49166667	0.507222222
143	29.47	0.506319444
144	29.44833333	0.505416667
145	29.42666667	0.504525463
146	29.405	0.503622685
147	29.38333333	0.502719907
148	29.36166667	0.501828704
149	29.34	0.500925926
150	29.31833333	0.500034722
151	29.29666667	0.499143519
152	29.275	0.498240741
153	29.25333333	0.497349537
154	29.23166667	0.496458333
155	29.21	0.495555556
156	29.18833333	0.494664352
157	29.16666667	0.493773148
158	29.145	0.492881944
159	29.12333333	0.492002315
